OID_,Latitude,Longitude,Altitude,Aerosol_Ty,Date,CWA,STATE_ZONE,Elevation,MH_AGL
327,34.92821019,-116.3895101,4.93,6,2009-08-31,VEF,CA228,855,4.075
328,34.93119809,-116.3903637,4.93,6,2009-08-31,VEF,CA228,896,4.034
329,34.93418581,-116.391218,4.93,6,2009-08-31,VEF,CA228,940,3.99
330,34.93717342,-116.3920728,4.93,6,2009-08-31,VEF,CA228,998,3.932
331,34.94016099,-116.3929277,4.93,6,2009-08-31,VEF,CA228,891,4.039
332,34.94314861,-116.3937825,4.93,6,2009-08-31,VEF,CA228,872,4.058
333,34.94613634,-116.3946368,4.93,6,2009-08-31,VEF,CA228,919,4.011
334,34.94912427,-116.3954904,4.93,6,2009-08-31,VEF,CA228,885,4.045
335,34.95211247,-116.3963428,4.93,6,2009-08-31,VEF,CA228,850,4.08
336,34.95510101,-116.3971939,4.93,6,2009-08-31,VEF,CA228,889,4.041
337,34.95808996,-116.3980433,4.93,6,2009-08-31,VEF,CA228,879,4.051
338,34.96107925,-116.3988912,4.93,6,2009-08-31,VEF,CA228,874,4.056
339,34.96406881,-116.3997376,4.93,6,2009-08-31,VEF,CA228,821,4.109
340,34.96705855,-116.4005826,4.93,6,2009-08-31,VEF,CA228,805,4.125
341,34.9700484,-116.4014264,4.93,6,2009-08-31,VEF,CA228,831,4.099
342,34.97303828,-116.402269,4.93,6,2009-08-31,VEF,CA228,799,4.131
343,34.9760281,-116.4031106,4.93,6,2009-08-31,VEF,CA228,804,4.126
344,34.79971651,-116.35319,4.93,6,2009-08-31,VEF,CA228,698,4.232
345,34.80269853,-116.3540425,4.93,6,2009-08-31,VEF,CA228,704,4.226
346,34.80568108,-116.3548963,4.93,6,2009-08-31,VEF,CA228,710,4.22
347,34.80866407,-116.3557511,4.93,6,2009-08-31,VEF,CA228,719,4.211
348,34.8116474,-116.3566068,4.93,6,2009-08-31,VEF,CA228,729,4.201
349,34.814631,-116.3574631,4.93,6,2009-08-31,VEF,CA228,741,4.189
350,34.81761476,-116.3583198,4.93,6,2009-08-31,VEF,CA228,755,4.175
351,34.8205986,-116.3591766,4.93,6,2009-08-31,VEF,CA228,767,4.163
352,34.82358245,-116.3600335,4.93,6,2009-08-31,VEF,CA228,782,4.148
353,34.82656635,-116.3608901,4.93,6,2009-08-31,VEF,CA228,799,4.131
354,34.82955034,-116.3617464,4.93,6,2009-08-31,VEF,CA228,812,4.118
355,34.83253449,-116.3626021,4.93,6,2009-08-31,VEF,CA228,818,4.112
356,34.83551886,-116.3634571,4.93,6,2009-08-31,VEF,CA228,833,4.097
357,34.83850349,-116.3643113,4.93,6,2009-08-31,VEF,CA228,854,4.076
358,34.84148846,-116.3651645,4.93,6,2009-08-31,VEF,CA228,865,4.065
359,34.84447382,-116.3660164,4.93,6,2009-08-31,VEF,CA228,907,4.023
360,35.4987801,-111.8647163,4.87,6,2009-08-10,FGZ,AZ115,2153,2.717
361,35.50177678,-111.8655784,4.87,6,2009-08-10,FGZ,AZ115,2149,2.721
362,35.50476817,-111.8664392,4.87,6,2009-08-10,FGZ,AZ115,2144,2.726
363,35.5077533,-111.8672982,4.87,6,2009-08-10,FGZ,AZ115,2119,2.751
364,35.51073117,-111.8681554,4.87,6,2009-08-10,FGZ,AZ115,2103,2.767
365,35.5137008,-111.8690103,4.87,6,2009-08-10,FGZ,AZ115,2120,2.75
366,35.51666119,-111.8698627,4.87,6,2009-08-10,FGZ,AZ115,2154,2.716
367,35.51961136,-111.8707123,4.87,6,2009-08-10,FGZ,AZ115,2240,2.63
368,35.52255072,-111.8715589,4.87,6,2009-08-10,FGZ,AZ115,2328,2.542
369,35.5254803,-111.8724029,4.87,6,2009-08-10,FGZ,AZ115,2279,2.591
370,35.52840154,-111.8732445,4.87,6,2009-08-10,FGZ,AZ115,2145,2.725
371,35.53131587,-111.8740844,4.87,6,2009-08-10,FGZ,AZ115,2213,2.657
372,35.53422473,-111.8749227,4.87,6,2009-08-10,FGZ,AZ115,2138,2.732
373,35.53712954,-111.8757601,4.87,6,2009-08-10,FGZ,AZ115,2113,2.757
374,35.54003176,-111.8765968,4.87,6,2009-08-10,FGZ,AZ115,2128,2.742
375,35.5429328,-111.8774332,3.94,2,2009-08-10,FGZ,AZ115,2116,1.824
376,35.5458341,-111.8782698,3.94,2,2009-08-10,FGZ,AZ115,2114,1.826
377,35.5487371,-111.879107,3.94,2,2009-08-10,FGZ,AZ115,2107,1.833
378,35.55164324,-111.8799452,3.94,2,2009-08-10,FGZ,AZ115,2083,1.857
379,35.55455394,-111.8807848,3.94,2,2009-08-10,FGZ,AZ115,2055,1.885
380,35.55747064,-111.8816262,3.94,2,2009-08-10,FGZ,AZ115,2028,1.912
381,35.56039478,-111.8824698,3.94,2,2009-08-10,FGZ,AZ115,2018,1.922
382,35.56332779,-111.883316,3.94,2,2009-08-10,FGZ,AZ115,2011,1.929
383,35.56627072,-111.8841652,3.94,2,2009-08-10,FGZ,AZ115,2006,1.934
384,35.56922306,-111.8850171,3.94,2,2009-08-10,FGZ,AZ115,2001,1.939
385,35.57218392,-111.8858715,3.94,2,2009-08-10,FGZ,AZ115,1996,1.944
386,35.57515242,-111.8867282,3.94,2,2009-08-10,FGZ,AZ115,1991,1.949
387,35.57812766,-111.887587,3.94,2,2009-08-10,FGZ,AZ115,1987,1.953
388,35.58110876,-111.8884476,3.94,2,2009-08-10,FGZ,AZ115,1986,1.954
389,35.58409482,-111.8893097,3.94,2,2009-08-10,FGZ,AZ115,1983,1.957
390,35.58708495,-111.8901731,3.94,2,2009-08-10,FGZ,AZ107,1979,1.961
391,35.59007826,-111.8910375,3.94,2,2009-08-10,FGZ,AZ107,1977,1.963
392,35.59307387,-111.8919028,3.94,2,2009-08-10,FGZ,AZ107,1975,1.965
393,35.59607087,-111.8927686,3.94,2,2009-08-10,FGZ,AZ107,1974,1.966
394,35.59906839,-111.8936347,3.94,2,2009-08-10,FGZ,AZ107,1973,1.967
395,35.60206553,-111.894501,3.94,2,2009-08-10,FGZ,AZ107,1973,1.967
396,35.6050614,-111.895367,3.94,2,2009-08-10,FGZ,AZ107,1973,1.967
397,35.60805511,-111.8962326,3.94,2,2009-08-10,FGZ,AZ107,1973,1.967
398,35.61104596,-111.8970976,3.94,2,2009-08-10,FGZ,AZ107,1973,1.967
399,35.61403394,-111.8979619,3.94,2,2009-08-10,FGZ,AZ107,1974,1.966
400,35.61701924,-111.8988254,3.94,2,2009-08-10,FGZ,AZ107,1973,1.967
401,35.62000206,-111.8996882,3.94,2,2009-08-10,FGZ,AZ107,1974,1.966
402,35.62298257,-111.9005502,3.94,2,2009-08-10,FGZ,AZ107,1975,1.965
403,35.62596097,-111.9014113,3.94,2,2009-08-10,FGZ,AZ107,1976,1.964
404,35.62893744,-111.9022716,3.94,2,2009-08-10,FGZ,AZ107,1987,1.953
405,35.63191218,-111.9031309,3.94,2,2009-08-10,FGZ,AZ107,2001,1.939
406,35.63488536,-111.9039894,3.94,2,2009-08-10,FGZ,AZ107,2013,1.927
407,35.63785718,-111.9048469,3.94,2,2009-08-10,FGZ,AZ107,2013,1.927
408,35.64082782,-111.9057034,3.94,2,2009-08-10,FGZ,AZ107,2019,1.921
409,35.64379746,-111.9065588,3.94,2,2009-08-10,FGZ,AZ107,2026,1.914
410,35.64676631,-111.9074132,3.94,2,2009-08-10,FGZ,AZ107,2012,1.928
411,35.64973453,-111.9082665,3.94,2,2009-08-10,FGZ,AZ107,2006,1.934
412,35.65270233,-111.9091187,3.94,2,2009-08-10,FGZ,AZ107,2003,1.937
413,35.65566984,-111.9099697,3.94,2,2009-08-10,FGZ,AZ107,2000,1.94
414,35.65863704,-111.9108198,3.94,2,2009-08-10,FGZ,AZ107,2000,1.94
415,35.66160384,-111.911669,3.94,2,2009-08-10,FGZ,AZ107,1999,1.941
416,35.66457017,-111.9125177,3.94,2,2009-08-10,FGZ,AZ107,1995,1.945
417,35.66753596,-111.913366,3.94,2,2009-08-10,FGZ,AZ107,1989,1.951
418,35.67050113,-111.914214,3.94,2,2009-08-10,FGZ,AZ107,1963,1.977
419,35.6734656,-111.915062,3.94,2,2009-08-10,FGZ,AZ107,1957,1.983
420,35.67642931,-111.9159102,3.94,2,2009-08-10,FGZ,AZ107,1959,1.981
421,34.43519117,-119.4195577,1.78,5,2007-08-08,LOX,CA253,719,1.061
422,34.43815772,-119.4203962,1.78,5,2007-08-08,LOX,CA253,762,1.018
423,34.44112388,-119.4212355,1.78,5,2007-08-08,LOX,CA253,773,1.007
424,34.44408973,-119.4220754,1.78,5,2007-08-08,LOX,CA253,882,0.898
425,34.44705534,-119.4229159,1.78,5,2007-08-08,LOX,CA253,781,0.999
426,34.45002082,-119.4237565,1.78,5,2007-08-08,LOX,CA253,839,0.941
427,34.45298624,-119.4245973,1.78,5,2007-08-08,LOX,CA253,790,0.99
428,34.45595169,-119.4254379,1.78,5,2007-08-08,LOX,CA253,846,0.934
429,34.45891724,-119.4262783,1.78,5,2007-08-08,LOX,CA253,959,0.821
430,34.46188287,-119.4271182,1.78,5,2007-08-08,LOX,CA253,1005,0.775
431,34.46484858,-119.4279578,1.78,5,2007-08-08,LOX,CA253,1027,0.753
432,34.46781434,-119.4287968,1.78,5,2007-08-08,LOX,CA253,1201,0.579
433,34.47078012,-119.4296352,1.78,5,2007-08-08,LOX,CA253,1282,0.498
434,34.47374592,-119.430473,1.78,5,2007-08-08,LOX,CA253,1373,0.407
435,34.4767117,-119.4313101,1.78,5,2007-08-08,LOX,CA253,1391,0.389
436,34.47967744,-119.4321464,1.78,5,2007-08-08,LOX,CA253,1469,0.311
437,34.48264313,-119.4329819,1.78,5,2007-08-08,LOX,CA253,1205,0.575
438,34.48560874,-119.4338164,1.78,5,2007-08-08,LOX,CA253,1075,0.705
439,34.48857425,-119.43465,1.78,5,2007-08-08,LOX,CA253,1103,0.677
440,34.49153964,-119.4354825,1.78,5,2007-08-08,LOX,CA253,1094,0.686
441,34.49450489,-119.4363139,1.78,5,2007-08-08,LOX,CA253,1143,0.637
442,34.49746997,-119.4371441,1.78,5,2007-08-08,LOX,CA253,1159,0.621
443,34.50043488,-119.437973,1.78,5,2007-08-08,LOX,CA253,1291,0.489
444,34.50339959,-119.4388007,1.78,5,2007-08-08,LOX,CA253,1311,0.469
445,34.50636417,-119.4396273,1.78,5,2007-08-08,LOX,CA253,1379,0.401
446,34.50932869,-119.4404531,1.78,5,2007-08-08,LOX,CA253,1449,0.331
447,34.51229323,-119.4412783,1.78,5,2007-08-08,LOX,CA253,1359,0.421
448,34.51525787,-119.4421031,1.78,5,2007-08-08,LOX,CA253,1340,0.44
449,34.51822267,-119.4429279,1.78,5,2007-08-08,LOX,CA252,1319,0.461
450,34.52118771,-119.4437528,1.78,5,2007-08-08,LOX,CA252,1120,0.66
451,34.52415307,-119.444578,2.02,5,2007-08-08,LOX,CA252,1262,0.758
452,34.52711882,-119.4454039,2.02,5,2007-08-08,LOX,CA252,1322,0.698
453,34.53008503,-119.4462307,2.02,5,2007-08-08,LOX,CA252,1364,0.656
454,34.53305179,-119.4470585,2.02,5,2007-08-08,LOX,CA252,1567,0.453
455,34.53601916,-119.4478878,2.02,5,2007-08-08,LOX,CA252,1704,0.316
456,34.53898721,-119.4487186,2.02,5,2007-08-08,LOX,CA252,1626,0.394
457,34.54195603,-119.4495513,2.02,5,2007-08-08,LOX,CA252,1402,0.618
458,34.54492569,-119.450386,2.02,5,2007-08-08,LOX,CA252,1345,0.675
459,34.54789624,-119.4512231,2.02,5,2007-08-08,LOX,CA252,1390,0.63
460,34.55086765,-119.4520622,2.02,5,2007-08-08,LOX,CA252,1400,0.62
461,34.55383989,-119.4529033,2.02,5,2007-08-08,LOX,CA252,1322,0.698
462,34.5568129,-119.4537462,2.02,5,2007-08-08,LOX,CA252,1419,0.601
463,34.55978664,-119.4545907,2.02,5,2007-08-08,LOX,CA252,1487,0.533
464,34.56276105,-119.4554366,2.02,5,2007-08-08,LOX,CA252,1522,0.498
465,34.56573611,-119.4562836,2.02,5,2007-08-08,LOX,CA252,1680,0.34
466,34.56871175,-119.4571317,2.02,5,2007-08-08,LOX,CA252,1737,0.283
467,34.57168793,-119.4579807,2.02,5,2007-08-08,LOX,CA252,1579,0.441
468,34.57466461,-119.4588303,2.02,5,2007-08-08,LOX,CA252,1625,0.395
469,34.57764174,-119.4596803,2.02,5,2007-08-08,LOX,CA252,1679,0.341
470,34.58061927,-119.4605306,2.02,5,2007-08-08,LOX,CA252,1612,0.408
471,34.49891122,-119.3139613,4.9,6,2009-08-13,LOX,CA253,606,4.294
472,34.50184897,-119.3148001,4.15,5,2009-08-13,LOX,CA253,727,3.423
473,34.50478672,-119.3156392,4.15,5,2009-08-13,LOX,CA253,821,3.329
474,34.50772491,-119.3164787,4.15,5,2009-08-13,LOX,CA253,957,3.193
475,34.51066399,-119.3173185,4.66,5,2009-08-13,LOX,CA253,977,3.683
476,34.51360439,-119.3181584,4.66,5,2009-08-13,LOX,CA253,998,3.662
477,34.51654658,-119.3189985,4.66,5,2009-08-13,LOX,CA253,1097,3.563
478,34.52834108,-119.3223588,4.66,5,2009-08-13,LOX,CA253,989,3.671
479,34.53129674,-119.3231987,4.66,5,2009-08-13,LOX,CA253,1075,3.585
480,34.53425487,-119.3240385,4.66,5,2009-08-13,LOX,CA253,1032,3.628
481,34.53721528,-119.3248782,4.66,6,2009-08-13,LOX,CA253,1160,3.5
482,34.54017775,-119.3257178,4.66,6,2009-08-13,LOX,CA253,1227,3.433
483,34.54314208,-119.3265573,4.21,6,2009-08-13,LOX,CA253,1246,2.964
484,34.54610805,-119.3273966,4.81,5,2009-08-13,LOX,CA253,1317,3.493
485,34.54907545,-119.3282358,4.33,6,2009-08-13,LOX,CA253,1436,2.894
486,34.55204409,-119.3290749,4.81,5,2009-08-13,LOX,CA253,1384,3.426
487,34.55501374,-119.3299137,4.81,5,2009-08-13,LOX,CA253,1320,3.49
488,34.5579842,-119.3307524,4.81,5,2009-08-13,LOX,CA253,1497,3.313
489,34.56095526,-119.3315909,4.81,5,2009-08-13,LOX,CA253,1557,3.253
490,34.56392671,-119.3324291,4.81,5,2009-08-13,LOX,CA253,1667,3.143
491,34.56689835,-119.3332672,4.81,5,2009-08-13,LOX,CA253,1732,3.078
492,34.56986998,-119.3341051,4.81,5,2009-08-13,LOX,CA253,1549,3.261
493,34.57284154,-119.3349427,4.21,2,2009-08-13,LOX,CA253,1481,2.729
494,34.57581297,-119.33578,4.21,2,2009-08-13,LOX,CA253,1424,2.786
495,34.57878423,-119.3366172,4.21,2,2009-08-13,LOX,CA253,1536,2.674
496,34.58175527,-119.3374541,4.81,5,2009-08-13,LOX,CA253,1560,3.25
497,34.58472603,-119.3382908,4.81,5,2009-08-13,LOX,CA253,1479,3.331
498,34.58769647,-119.3391272,4.81,5,2009-08-13,LOX,CA253,1487,3.323
499,34.59066655,-119.3399634,4.81,5,2009-08-13,LOX,CA253,1550,3.26
500,34.5936362,-119.3407994,4.81,5,2009-08-13,LOX,CA253,1417,3.393
501,34.59660538,-119.3416351,4.81,5,2009-08-13,LOX,CA253,1282,3.528
502,34.59957405,-119.3424706,4.81,5,2009-08-13,LOX,CA253,1255,3.555
503,34.60254215,-119.3433058,4.81,5,2009-08-13,LOX,CA253,1255,3.555
504,34.60550964,-119.3441408,4.81,5,2009-08-13,LOX,CA253,1320,3.49
505,34.97901779,-116.4039513,4.93,6,2009-08-31,VEF,CA228,778,4.152
506,34.98200726,-116.4047912,4.93,6,2009-08-31,VEF,CA228,770,4.16
507,34.98499644,-116.4056305,4.93,6,2009-08-31,VEF,CA228,773,4.157
508,34.98798525,-116.4064692,4.93,6,2009-08-31,VEF,CA228,755,4.175
509,34.9909736,-116.4073074,4.93,6,2009-08-31,VEF,CA228,766,4.164
510,34.99396143,-116.4081453,4.93,6,2009-08-31,VEF,CA228,728,4.202
511,34.99694863,-116.408983,4.93,6,2009-08-31,VEF,CA228,726,4.204
512,34.99993515,-116.4098206,4.93,6,2009-08-31,VEF,CA228,702,4.228
513,35.00292093,-116.4106581,4.93,6,2009-08-31,VEF,CA228,704,4.226
514,35.00590604,-116.4114958,4.93,6,2009-08-31,VEF,CA228,679,4.251
515,35.00889059,-116.4123336,4.93,6,2009-08-31,VEF,CA228,640,4.29
516,35.01187469,-116.4131717,4.93,6,2009-08-31,VEF,CA228,669,4.261
517,35.01485844,-116.4140102,4.93,6,2009-08-31,VEF,CA228,675,4.255
518,35.01784196,-116.414849,4.93,6,2009-08-31,VEF,CA228,703,4.227
519,35.02082535,-116.4156884,4.93,6,2009-08-31,VEF,CA228,649,4.281
520,35.02380872,-116.4165284,4.93,6,2009-08-31,VEF,CA228,599,4.331
521,35.02679217,-116.417369,4.93,6,2009-08-31,VEF,CA228,549,4.381
522,35.02977581,-116.4182104,4.93,6,2009-08-31,VEF,CA228,499,4.431
523,35.03275975,-116.4190527,4.93,6,2009-08-31,VEF,CA228,473,4.457
524,35.03574409,-116.4198959,4.93,6,2009-08-31,VEF,CA228,462,4.468
525,35.03872895,-116.4207401,4.93,6,2009-08-31,VEF,CA228,455,4.475
526,35.04171442,-116.4215854,4.93,6,2009-08-31,VEF,CA228,450,4.48
527,35.04470062,-116.4224319,4.93,6,2009-08-31,VEF,CA228,461,4.469
528,35.04768761,-116.4232797,4.93,6,2009-08-31,VEF,CA228,474,4.456
529,35.05067522,-116.4241286,4.93,6,2009-08-31,VEF,CA228,475,4.455
530,35.05366328,-116.4249787,4.93,6,2009-08-31,VEF,CA228,488,4.442
531,35.05665157,-116.4258299,4.93,6,2009-08-31,VEF,CA228,500,4.43
532,35.05963989,-116.426682,4.93,6,2009-08-31,VEF,CA228,512,4.418
533,35.06262805,-116.427535,4.93,6,2009-08-31,VEF,CA228,515,4.415
534,35.06561586,-116.4283889,4.93,6,2009-08-31,VEF,CA228,521,4.409
535,35.0686031,-116.4292435,4.93,6,2009-08-31,VEF,CA228,527,4.403
536,35.07158958,-116.4300989,4.93,6,2009-08-31,VEF,CA228,547,4.383
537,35.0745751,-116.4309549,4.93,6,2009-08-31,VEF,CA228,571,4.359
538,35.07755946,-116.4318114,4.93,6,2009-08-31,VEF,CA228,574,4.356
539,35.08054247,-116.4326684,4.93,6,2009-08-31,VEF,CA228,573,4.357
540,35.08352392,-116.4335259,4.93,6,2009-08-31,VEF,CA228,572,4.358
541,35.08650361,-116.4343836,4.93,6,2009-08-31,VEF,CA228,570,4.36
542,35.08948135,-116.4352417,4.93,6,2009-08-31,VEF,CA228,570,4.36
543,35.09245701,-116.4361,4.93,6,2009-08-31,VEF,CA228,571,4.359
544,35.09543071,-116.4369583,4.93,6,2009-08-31,VEF,CA228,584,4.346
545,35.09840265,-116.4378167,4.93,6,2009-08-31,VEF,CA228,663,4.267
546,35.10137305,-116.438675,4.93,6,2009-08-31,VEF,CA228,696,4.234
547,35.1043421,-116.439533,4.93,6,2009-08-31,VEF,CA228,688,4.242
548,35.10731,-116.4403908,4.93,6,2009-08-31,VEF,CA228,697,4.233
549,35.11027696,-116.4412482,4.93,6,2009-08-31,VEF,CA228,603,4.327
550,35.11324317,-116.4421052,4.93,6,2009-08-31,VEF,CA228,571,4.359
551,35.11620884,-116.4429615,4.93,6,2009-08-31,VEF,CA228,570,4.36
552,35.11917416,-116.4438172,4.93,6,2009-08-31,VEF,CA228,524,4.406
553,35.12213934,-116.4446721,4.93,6,2009-08-31,VEF,CA228,522,4.408
554,35.12510458,-116.4455261,4.93,6,2009-08-31,VEF,CA228,524,4.406
555,35.12807009,-116.4463792,4.93,6,2009-08-31,VEF,CA228,525,4.405
556,35.13103606,-116.4472312,4.93,6,2009-08-31,VEF,CA228,525,4.405
557,35.13400269,-116.448082,4.93,6,2009-08-31,VEF,CA228,538,4.392
558,35.13697014,-116.4489315,4.93,6,2009-08-31,VEF,CA228,537,4.393
559,35.13993839,-116.4497799,4.93,6,2009-08-31,VEF,CA228,548,4.382
560,35.14290738,-116.4506272,4.93,6,2009-08-31,VEF,CA228,544,4.386
561,35.14587705,-116.4514734,4.93,6,2009-08-31,VEF,CA228,532,4.398
562,35.14884733,-116.4523186,4.93,6,2009-08-31,VEF,CA228,523,4.407
563,35.15181815,-116.4531629,4.93,6,2009-08-31,VEF,CA228,523,4.407
564,35.15478946,-116.4540063,4.93,6,2009-08-31,VEF,CA228,512,4.418
565,35.67939217,-111.9167587,3.94,2,2009-08-10,FGZ,AZ107,1964,1.976
566,35.68235411,-111.9176077,3.94,2,2009-08-10,FGZ,AZ107,1966,1.974
567,35.68531505,-111.9184575,3.94,2,2009-08-10,FGZ,AZ107,1964,1.976
568,35.68827493,-111.9193081,3.94,2,2009-08-10,FGZ,AZ107,1958,1.982
569,35.69123365,-111.9201599,3.94,2,2009-08-10,FGZ,AZ107,1956,1.984
570,35.69419116,-111.9210129,3.94,2,2009-08-10,FGZ,AZ107,1957,1.983
571,35.69714737,-111.9218674,3.94,2,2009-08-10,FGZ,AZ107,1956,1.984
572,35.70010225,-111.9227234,3.94,2,2009-08-10,FGZ,AZ107,1958,1.982
573,35.70305598,-111.9235809,3.94,2,2009-08-10,FGZ,AZ107,1958,1.982
574,35.70600874,-111.9244396,3.94,2,2009-08-10,FGZ,AZ107,1958,1.982
575,35.70896077,-111.9252993,3.94,2,2009-08-10,FGZ,AZ107,1960,1.98
576,35.71191225,-111.9261597,3.94,2,2009-08-10,FGZ,AZ107,1960,1.98
577,35.71486341,-111.9270205,3.94,2,2009-08-10,FGZ,AZ107,1960,1.98
578,35.71781446,-111.9278817,3.94,2,2009-08-10,FGZ,AZ107,1960,1.98
579,35.72076559,-111.9287429,3.94,2,2009-08-10,FGZ,AZ107,1961,1.979
580,35.72371702,-111.929604,3.94,2,2009-08-10,FGZ,AZ107,1962,1.978
581,35.72666896,-111.9304646,3.94,2,2009-08-10,FGZ,AZ107,1964,1.976
582,35.72962163,-111.9313245,3.94,2,2009-08-10,FGZ,AZ107,1963,1.977
583,35.73257521,-111.9321836,3.94,2,2009-08-10,FGZ,AZ107,1966,1.974
584,35.73552994,-111.9330416,3.94,2,2009-08-10,FGZ,AZ107,1967,1.973
585,35.73848601,-111.9338983,3.94,2,2009-08-10,FGZ,AZ107,1970,1.97
586,35.74144363,-111.9347534,3.94,2,2009-08-10,FGZ,AZ107,1967,1.973
587,35.74440296,-111.9356068,3.94,2,2009-08-10,FGZ,AZ107,1967,1.973
588,35.74736392,-111.9364585,3.94,2,2009-08-10,FGZ,AZ107,1970,1.97
589,35.75032637,-111.9373088,3.94,2,2009-08-10,FGZ,AZ107,1973,1.967
590,35.75329017,-111.9381577,3.94,2,2009-08-10,FGZ,AZ107,1979,1.961
591,35.75625518,-111.9390053,3.94,2,2009-08-10,FGZ,AZ107,1989,1.951
592,35.75922128,-111.939852,3.94,2,2009-08-10,FGZ,AZ107,2001,1.939
593,35.76218831,-111.9406977,3.94,2,2009-08-10,FGZ,AZ107,2006,1.934
594,35.76515615,-111.9415427,4.45,5,2009-08-10,FGZ,AZ107,2010,2.44
595,35.76812466,-111.9423871,4.45,5,2009-08-10,FGZ,AZ107,2012,2.438
596,35.7710937,-111.943231,4.45,5,2009-08-10,FGZ,AZ107,2016,2.434
597,35.77406314,-111.9440745,4.45,5,2009-08-10,FGZ,AZ107,2014,2.436
598,35.77703283,-111.944918,4.45,5,2009-08-10,FGZ,AZ107,2003,2.447
599,35.78000264,-111.9457614,4.45,5,2009-08-10,FGZ,AZ107,1982,2.468
600,35.78297244,-111.9466049,4.45,5,2009-08-10,FGZ,AZ107,1963,2.487
601,35.78594208,-111.9474487,4.45,5,2009-08-10,FGZ,AZ107,1962,2.488
602,35.78891145,-111.9482929,4.45,5,2009-08-10,FGZ,AZ107,1964,2.486
603,35.79188049,-111.9491376,4.45,5,2009-08-10,FGZ,AZ107,1976,2.474
604,35.79484917,-111.9499826,4.45,5,2009-08-10,FGZ,AZ107,1977,2.473
605,35.79781746,-111.9508279,4.45,5,2009-08-10,FGZ,AZ107,1978,2.472
606,35.80078533,-111.9516736,4.45,5,2009-08-10,FGZ,AZ107,1985,2.465
607,35.80375273,-111.9525196,4.45,5,2009-08-10,FGZ,AZ107,1994,2.456
608,35.80671963,-111.9533659,4.45,5,2009-08-10,FGZ,AZ107,2000,2.45
609,35.80968601,-111.9542125,4.45,5,2009-08-10,FGZ,AZ107,2008,2.442
610,35.81265182,-111.9550593,4.45,5,2009-08-10,FGZ,AZ107,2017,2.433
611,35.81561703,-111.9559063,4.45,5,2009-08-10,FGZ,AZ107,2008,2.442
612,35.8185816,-111.9567535,4.45,5,2009-08-10,FGZ,AZ107,2010,2.44
613,35.82154551,-111.9576009,4.45,5,2009-08-10,FGZ,AZ107,2022,2.428
614,35.82450872,-111.9584485,4.45,5,2009-08-10,FGZ,AZ107,2029,2.421
615,35.82747119,-111.9592962,4.45,5,2009-08-10,FGZ,AZ107,2038,2.412
616,35.83043289,-111.960144,4.45,5,2009-08-10,FGZ,AZ107,2048,2.402
617,35.83339383,-111.960992,4.45,5,2009-08-10,FGZ,AZ107,2053,2.397
618,35.8363542,-111.9618402,4.45,5,2009-08-10,FGZ,AZ107,2065,2.385
619,35.83931423,-111.9626887,4.45,5,2009-08-10,FGZ,AZ107,2067,2.383
620,35.84227416,-111.9635378,4.45,5,2009-08-10,FGZ,AZ107,2061,2.389
621,35.84523421,-111.9643875,4.45,5,2009-08-10,FGZ,AZ107,2084,2.366
622,35.84819463,-111.9652381,4.45,5,2009-08-10,FGZ,AZ107,2088,2.362
623,35.85115564,-111.9660896,4.45,5,2009-08-10,FGZ,AZ107,2073,2.377
624,35.85411748,-111.9669423,4.45,5,2009-08-10,FGZ,AZ107,2079,2.371
625,34.58359716,-119.461381,2.02,5,2007-08-08,LOX,CA252,1643,0.377
626,34.58657537,-119.4622313,2.02,5,2007-08-08,LOX,CA252,1599,0.421
627,34.58955383,-119.4630814,2.02,5,2007-08-08,LOX,CA252,1511,0.509
628,34.59253253,-119.4639309,2.02,5,2007-08-08,LOX,CA252,1411,0.609
629,34.59551142,-119.4647801,2.02,5,2007-08-08,LOX,CA252,1515,0.505
630,34.59849052,-119.4656288,2.02,5,2007-08-08,LOX,CA252,1456,0.564
631,34.6014698,-119.4664772,2.02,5,2007-08-08,LOX,CA252,1485,0.535
632,34.60444925,-119.4673252,2.02,5,2007-08-08,LOX,CA252,1542,0.478
633,34.60742886,-119.4681728,2.02,5,2007-08-08,LOX,CA252,1559,0.461
634,34.61040862,-119.4690202,2.02,5,2007-08-08,LOX,CA252,1421,0.599
635,34.61338852,-119.4698673,2.41,3,2007-08-08,LOX,CA252,1365,1.045
636,34.61636854,-119.4707142,2.41,3,2007-08-08,LOX,CA252,1400,1.01
637,34.61934867,-119.4715608,2.41,3,2007-08-08,LOX,CA252,1370,1.04
638,34.62232891,-119.4724073,2.41,3,2007-08-08,LOX,CA252,1392,1.018
639,34.62530924,-119.4732536,2.41,3,2007-08-08,LOX,CA252,1359,1.051
640,34.62828964,-119.4740998,2.41,3,2007-08-08,LOX,CA252,1284,1.126
641,34.63127011,-119.4749459,2.41,3,2007-08-08,LOX,CA252,1207,1.203
642,34.63425064,-119.4757919,2.41,3,2007-08-08,LOX,CA252,1124,1.286
643,34.63723122,-119.4766379,2.41,3,2007-08-08,LOX,CA252,1179,1.231
644,34.64021185,-119.4774838,2.41,3,2007-08-08,LOX,CA252,1253,1.157
645,34.64319257,-119.4783294,2.41,3,2007-08-08,LOX,CA252,1310,1.1
646,34.64617339,-119.4791747,2.41,3,2007-08-08,LOX,CA252,1282,1.128
647,34.64915432,-119.4800196,2.41,3,2007-08-08,LOX,CA252,1271,1.139
648,34.65213539,-119.480864,2.41,3,2007-08-08,LOX,CA252,1287,1.123
